timestamp,municipality_id,usage
2017-06-04 07:00:00,5,70.0
2017-06-04 08:00:00,5,89.0
2017-06-04 09:00:00,5,159.0
2017-06-04 10:00:00,5,228.0
2017-06-04 11:00:00,5,268.0
2017-06-04 12:00:00,5,275.0
2017-06-04 13:00:00,5,278.0
2017-06-04 14:00:00,5,247.0
2017-06-04 15:00:00,5,174.0
2017-06-04 16:00:00,5,171.0
2017-06-05 07:00:00,5,63.0
2017-06-05 08:00:00,5,68.0
2017-06-05 09:00:00,5,92.0
2017-06-05 10:00:00,5,137.0
2017-06-05 11:00:00,5,171.0
2017-06-05 12:00:00,5,192.0
2017-06-05 13:00:00,5,188.0
2017-06-05 14:00:00,5,167.0
2017-06-05 15:00:00,5,138.0
2017-06-05 16:00:00,5,130.0
2017-06-06 07:00:00,5,67.0
2017-06-06 08:00:00,5,79.0
2017-06-06 09:00:00,5,104.0
2017-06-06 10:00:00,5,186.0
2017-06-06 11:00:00,5,200.0
2017-06-06 12:00:00,5,215.0
2017-06-06 13:00:00,5,217.0
2017-06-06 14:00:00,5,184.0
2017-06-06 15:00:00,5,167.0
2017-06-06 16:00:00,5,144.0
2017-06-07 07:00:00,5,45.0
2017-06-07 08:00:00,5,70.0
2017-06-07 09:00:00,5,137.0
2017-06-07 10:00:00,5,197.0
2017-06-07 11:00:00,5,208.0
2017-06-07 12:00:00,5,219.0
2017-06-07 13:00:00,5,210.0
2017-06-07 14:00:00,5,202.0
2017-06-07 15:00:00,5,181.0
2017-06-07 16:00:00,5,141.0
2017-06-08 07:00:00,5,67.0
2017-06-08 08:00:00,5,84.0
2017-06-08 09:00:00,5,113.0
2017-06-08 10:00:00,5,232.0
2017-06-08 11:00:00,5,263.0
2017-06-08 12:00:00,5,329.0
2017-06-08 13:00:00,5,366.0
2017-06-08 14:00:00,5,409.0
2017-06-08 15:00:00,5,415.0
2017-06-08 16:00:00,5,390.0
2017-06-09 07:00:00,5,45.0
2017-06-09 08:00:00,5,51.0
2017-06-09 09:00:00,5,59.0
2017-06-09 10:00:00,5,73.0
2017-06-09 11:00:00,5,157.0
2017-06-09 12:00:00,5,179.0
2017-06-09 13:00:00,5,214.0
2017-06-09 14:00:00,5,218.0
2017-06-09 15:00:00,5,200.0
2017-06-09 16:00:00,5,164.0
2017-06-10 07:00:00,5,45.0
2017-06-10 08:00:00,5,65.0
2017-06-10 09:00:00,5,82.0
2017-06-10 10:00:00,5,153.0
2017-06-10 11:00:00,5,168.0
2017-06-10 12:00:00,5,180.0
2017-06-10 13:00:00,5,185.0
2017-06-10 14:00:00,5,170.0
2017-06-10 15:00:00,5,139.0
2017-06-10 16:00:00,5,123.0
2017-06-11 07:00:00,5,45.0
2017-06-11 08:00:00,5,83.0
2017-06-11 09:00:00,5,138.0
2017-06-11 10:00:00,5,209.0
2017-06-11 11:00:00,5,228.0
2017-06-11 12:00:00,5,234.0
2017-06-11 13:00:00,5,226.0
2017-06-11 14:00:00,5,217.0
2017-06-11 15:00:00,5,176.0
2017-06-11 16:00:00,5,159.0
2017-06-12 07:00:00,5,45.0
2017-06-12 08:00:00,5,66.0
2017-06-12 09:00:00,5,82.0
2017-06-12 10:00:00,5,121.0
2017-06-12 11:00:00,5,137.0
2017-06-12 12:00:00,5,167.0
2017-06-12 13:00:00,5,173.0
2017-06-12 14:00:00,5,176.0
2017-06-12 15:00:00,5,149.0
2017-06-12 16:00:00,5,120.0
2017-06-13 07:00:00,5,67.0
2017-06-13 08:00:00,5,74.0
2017-06-13 09:00:00,5,136.0
2017-06-13 10:00:00,5,175.0
2017-06-13 11:00:00,5,239.0
2017-06-13 12:00:00,5,240.0
2017-06-13 13:00:00,5,223.0
2017-06-13 14:00:00,5,190.0
2017-06-13 15:00:00,5,171.0
2017-06-13 16:00:00,5,141.0
2017-06-14 07:00:00,5,45.0
2017-06-14 08:00:00,5,66.0
2017-06-14 09:00:00,5,109.0
2017-06-14 10:00:00,5,166.0
2017-06-14 11:00:00,5,229.0
2017-06-14 12:00:00,5,233.0
2017-06-14 13:00:00,5,214.0
2017-06-14 14:00:00,5,191.0
2017-06-14 15:00:00,5,180.0
2017-06-14 16:00:00,5,147.0
2017-06-15 07:00:00,5,45.0
2017-06-15 08:00:00,5,72.0
2017-06-15 09:00:00,5,110.0
2017-06-15 10:00:00,5,180.0
2017-06-15 11:00:00,5,248.0
2017-06-15 12:00:00,5,306.0
2017-06-15 13:00:00,5,361.0
2017-06-15 14:00:00,5,418.0
2017-06-15 15:00:00,5,451.0
2017-06-15 16:00:00,5,421.0
2017-06-16 07:00:00,5,45.0
2017-06-16 08:00:00,5,57.0
2017-06-16 09:00:00,5,66.0
2017-06-16 10:00:00,5,66.0
2017-06-16 11:00:00,5,65.0
2017-06-16 12:00:00,5,114.0
2017-06-16 13:00:00,5,155.0
2017-06-16 14:00:00,5,189.0
2017-06-16 15:00:00,5,201.0
2017-06-16 16:00:00,5,163.0
2017-06-17 07:00:00,5,45.0
2017-06-17 08:00:00,5,63.0
2017-06-17 09:00:00,5,85.0
2017-06-17 10:00:00,5,128.0
2017-06-17 11:00:00,5,162.0
2017-06-17 12:00:00,5,168.0
2017-06-17 13:00:00,5,166.0
2017-06-17 14:00:00,5,170.0
2017-06-17 15:00:00,5,130.0
2017-06-17 16:00:00,5,119.0
2017-06-18 07:00:00,5,45.0
2017-06-18 08:00:00,5,69.0
2017-06-18 09:00:00,5,100.0
