timestamp,usage
2017-06-04 07:00:00,129.0
2017-06-04 08:00:00,164.0
2017-06-04 09:00:00,245.0
2017-06-04 10:00:00,317.0
2017-06-04 11:00:00,341.0
2017-06-04 12:00:00,343.0
2017-06-04 13:00:00,342.0
2017-06-04 14:00:00,341.0
2017-06-04 15:00:00,303.0
2017-06-04 16:00:00,279.0
2017-06-05 07:00:00,155.0
2017-06-05 08:00:00,178.0
2017-06-05 09:00:00,265.0
2017-06-05 10:00:00,346.0
2017-06-05 11:00:00,349.0
2017-06-05 12:00:00,352.0
2017-06-05 13:00:00,354.0
2017-06-05 14:00:00,345.0
2017-06-05 15:00:00,315.0
2017-06-05 16:00:00,293.0
2017-06-06 07:00:00,107.0
2017-06-06 08:00:00,166.0
2017-06-06 09:00:00,201.0
2017-06-06 10:00:00,296.0
2017-06-06 11:00:00,309.0
2017-06-06 12:00:00,339.0
2017-06-06 13:00:00,337.0
2017-06-06 14:00:00,316.0
2017-06-06 15:00:00,305.0
2017-06-06 16:00:00,269.0
2017-06-07 07:00:00,134.15383911132812
2017-06-07 08:00:00,135.0
2017-06-07 09:00:00,208.0
2017-06-07 10:00:00,255.0
2017-06-07 11:00:00,263.0
2017-06-07 12:00:00,285.0
2017-06-07 13:00:00,295.0
2017-06-07 14:00:00,295.0
2017-06-07 15:00:00,269.0
2017-06-07 16:00:00,225.0
2017-06-08 07:00:00,65.0
2017-06-08 08:00:00,101.0
2017-06-08 09:00:00,137.0
2017-06-08 10:00:00,225.0
2017-06-08 11:00:00,242.0
2017-06-08 12:00:00,279.0
2017-06-08 13:00:00,339.0
2017-06-08 14:00:00,354.0
2017-06-08 15:00:00,353.0
2017-06-08 16:00:00,347.0
2017-06-09 07:00:00,134.15383911132812
2017-06-09 08:00:00,101.0
2017-06-09 09:00:00,138.0
2017-06-09 10:00:00,165.0
2017-06-09 11:00:00,256.0
2017-06-09 12:00:00,298.0
2017-06-09 13:00:00,353.0
2017-06-09 14:00:00,353.0
2017-06-09 15:00:00,341.0
2017-06-09 16:00:00,295.0
2017-06-10 07:00:00,134.15383911132812
2017-06-10 08:00:00,103.0
2017-06-10 09:00:00,162.0
2017-06-10 10:00:00,244.0
2017-06-10 11:00:00,264.0
2017-06-10 12:00:00,280.0
2017-06-10 13:00:00,302.0
2017-06-10 14:00:00,293.0
