timestamp,usage
2017-06-04 07:00:00,70.0
2017-06-04 08:00:00,89.0
2017-06-04 09:00:00,159.0
2017-06-04 10:00:00,228.0
2017-06-04 11:00:00,268.0
2017-06-04 12:00:00,275.0
2017-06-04 13:00:00,278.0
2017-06-04 14:00:00,247.0
2017-06-04 15:00:00,174.0
2017-06-04 16:00:00,171.0
2017-06-05 07:00:00,63.0
2017-06-05 08:00:00,68.0
2017-06-05 09:00:00,92.0
2017-06-05 10:00:00,137.0
2017-06-05 11:00:00,171.0
2017-06-05 12:00:00,192.0
2017-06-05 13:00:00,188.0
2017-06-05 14:00:00,167.0
2017-06-05 15:00:00,138.0
2017-06-05 16:00:00,130.0
2017-06-06 07:00:00,67.0
2017-06-06 08:00:00,79.0
2017-06-06 09:00:00,104.0
2017-06-06 10:00:00,186.0
2017-06-06 11:00:00,200.0
2017-06-06 12:00:00,215.0
2017-06-06 13:00:00,217.0
2017-06-06 14:00:00,184.0
2017-06-06 15:00:00,167.0
2017-06-06 16:00:00,144.0
2017-06-07 07:00:00,45.0
2017-06-07 08:00:00,70.0
2017-06-07 09:00:00,137.0
2017-06-07 10:00:00,197.0
2017-06-07 11:00:00,208.0
2017-06-07 12:00:00,219.0
2017-06-07 13:00:00,210.0
2017-06-07 14:00:00,202.0
2017-06-07 15:00:00,181.0
2017-06-07 16:00:00,141.0
2017-06-08 07:00:00,67.0
2017-06-08 08:00:00,84.0
2017-06-08 09:00:00,113.0
2017-06-08 10:00:00,232.0
2017-06-08 11:00:00,263.0
2017-06-08 12:00:00,329.0
2017-06-08 13:00:00,366.0
2017-06-08 14:00:00,409.0
2017-06-08 15:00:00,415.0
2017-06-08 16:00:00,390.0
2017-06-09 07:00:00,45.0
2017-06-09 08:00:00,51.0
2017-06-09 09:00:00,59.0
2017-06-09 10:00:00,73.0
2017-06-09 11:00:00,157.0
2017-06-09 12:00:00,179.0
2017-06-09 13:00:00,214.0
2017-06-09 14:00:00,218.0
2017-06-09 15:00:00,200.0
2017-06-09 16:00:00,164.0
2017-06-10 07:00:00,45.0
2017-06-10 08:00:00,65.0
2017-06-10 09:00:00,82.0
2017-06-10 10:00:00,153.0
2017-06-10 11:00:00,168.0
2017-06-10 12:00:00,180.0
2017-06-10 13:00:00,185.0
2017-06-10 14:00:00,170.0
2017-06-10 15:00:00,139.0
2017-06-10 16:00:00,123.0
2017-06-11 07:00:00,45.0
2017-06-11 08:00:00,83.0
2017-06-11 09:00:00,138.0
2017-06-11 10:00:00,209.0
2017-06-11 11:00:00,228.0
2017-06-11 12:00:00,234.0
2017-06-11 13:00:00,226.0
2017-06-11 14:00:00,217.0
2017-06-11 15:00:00,176.0
2017-06-11 16:00:00,159.0
2017-06-12 07:00:00,45.0
2017-06-12 08:00:00,66.0
2017-06-12 09:00:00,82.0
2017-06-12 10:00:00,121.0
2017-06-12 11:00:00,137.0
2017-06-12 12:00:00,167.0
2017-06-12 13:00:00,173.0
2017-06-12 14:00:00,176.0
2017-06-12 15:00:00,149.0
2017-06-12 16:00:00,120.0
2017-06-13 07:00:00,67.0
2017-06-13 08:00:00,74.0
2017-06-13 09:00:00,136.0
2017-06-13 10:00:00,175.0
2017-06-13 11:00:00,239.0
2017-06-13 12:00:00,240.0
2017-06-13 13:00:00,223.0
2017-06-13 14:00:00,190.0
2017-06-13 15:00:00,171.0
2017-06-13 16:00:00,141.0
2017-06-14 07:00:00,45.0
2017-06-14 08:00:00,66.0
2017-06-14 09:00:00,109.0
2017-06-14 10:00:00,166.0
2017-06-14 11:00:00,229.0
2017-06-14 12:00:00,233.0
2017-06-14 13:00:00,214.0
2017-06-14 14:00:00,191.0
2017-06-14 15:00:00,180.0
2017-06-14 16:00:00,147.0
2017-06-15 07:00:00,45.0
2017-06-15 08:00:00,72.0
2017-06-15 09:00:00,110.0
2017-06-15 10:00:00,180.0
2017-06-15 11:00:00,248.0
2017-06-15 12:00:00,306.0
2017-06-15 13:00:00,361.0
2017-06-15 14:00:00,418.0
2017-06-15 15:00:00,451.0
2017-06-15 16:00:00,421.0
2017-06-16 07:00:00,45.0
2017-06-16 08:00:00,57.0
2017-06-16 09:00:00,66.0
2017-06-16 10:00:00,66.0
2017-06-16 11:00:00,65.0
2017-06-16 12:00:00,114.0
2017-06-16 13:00:00,155.0
2017-06-16 14:00:00,189.0
2017-06-16 15:00:00,201.0
2017-06-16 16:00:00,163.0
2017-06-17 07:00:00,45.0
2017-06-17 08:00:00,63.0
2017-06-17 09:00:00,85.0
2017-06-17 10:00:00,128.0
2017-06-17 11:00:00,162.0
2017-06-17 12:00:00,168.0
2017-06-17 13:00:00,166.0
2017-06-17 14:00:00,170.0
2017-06-17 15:00:00,130.0
2017-06-17 16:00:00,119.0
2017-06-18 07:00:00,45.0
2017-06-18 08:00:00,69.0
2017-06-18 09:00:00,100.0
2017-06-18 10:00:00,187.0
2017-06-18 11:00:00,237.0
2017-06-18 12:00:00,240.0
2017-06-18 13:00:00,246.0
2017-06-18 14:00:00,209.0
2017-06-18 15:00:00,174.0
2017-06-18 16:00:00,133.0
2017-06-19 07:00:00,45.0
2017-06-19 08:00:00,68.0
2017-06-19 09:00:00,114.0
2017-06-19 10:00:00,165.0
2017-06-19 11:00:00,190.0
2017-06-19 12:00:00,180.0
2017-06-19 13:00:00,176.0
2017-06-19 14:00:00,165.0
2017-06-19 15:00:00,136.0
2017-06-19 16:00:00,119.0
2017-06-20 07:00:00,45.0
2017-06-20 08:00:00,51.44444274902344
2017-06-20 09:00:00,90.25
2017-06-20 10:00:00,149.90277099609375
2017-06-20 11:00:00,200.59722900390625
2017-06-20 12:00:00,231.26388549804688
2017-06-20 13:00:00,250.7083282470703
2017-06-20 14:00:00,249.97222900390625
2017-06-20 15:00:00,225.98611450195312
2017-06-20 16:00:00,190.93055725097656
2017-06-21 07:00:00,45.0
2017-06-21 08:00:00,51.44444274902344
2017-06-21 09:00:00,90.25
2017-06-21 10:00:00,149.90277099609375
2017-06-21 11:00:00,200.59722900390625
2017-06-21 12:00:00,231.26388549804688
2017-06-21 13:00:00,250.7083282470703
2017-06-21 14:00:00,249.97222900390625
2017-06-21 15:00:00,225.98611450195312
2017-06-21 16:00:00,190.93055725097656
2017-06-22 07:00:00,66.0
2017-06-22 08:00:00,81.0
2017-06-22 09:00:00,139.0
2017-06-22 10:00:00,207.0
2017-06-22 11:00:00,270.0
2017-06-22 12:00:00,368.0
2017-06-22 13:00:00,417.0
2017-06-22 14:00:00,439.0
2017-06-22 15:00:00,412.0
2017-06-22 16:00:00,349.0
2017-06-23 07:00:00,56.0
2017-06-23 08:00:00,60.0
2017-06-23 09:00:00,63.0
2017-06-23 10:00:00,89.0
2017-06-23 11:00:00,134.0
2017-06-23 12:00:00,153.0
2017-06-23 13:00:00,224.0
2017-06-23 14:00:00,235.0
2017-06-23 15:00:00,224.0
2017-06-23 16:00:00,159.0
2017-06-24 07:00:00,56.0
2017-06-24 08:00:00,64.0
2017-06-24 09:00:00,96.0
2017-06-24 10:00:00,123.0
2017-06-24 11:00:00,164.0
2017-06-24 12:00:00,207.0
2017-06-24 13:00:00,228.0
2017-06-24 14:00:00,224.0
2017-06-24 15:00:00,218.0
2017-06-24 16:00:00,201.0
2017-06-25 07:00:00,45.0
2017-06-25 08:00:00,64.0
2017-06-25 09:00:00,138.0
2017-06-25 10:00:00,211.0
2017-06-25 11:00:00,258.0
2017-06-25 12:00:00,312.0
2017-06-25 13:00:00,372.0
2017-06-25 14:00:00,374.0
2017-06-25 15:00:00,349.0
2017-06-25 16:00:00,235.0
2017-06-26 07:00:00,65.0
2017-06-26 08:00:00,79.0
2017-06-26 09:00:00,117.0
2017-06-26 10:00:00,168.0
2017-06-26 11:00:00,207.0
2017-06-26 12:00:00,240.0
2017-06-26 13:00:00,269.0
2017-06-26 14:00:00,276.0
2017-06-26 15:00:00,247.0
2017-06-26 16:00:00,189.0
2017-06-27 07:00:00,63.0
2017-06-27 08:00:00,78.0
2017-06-27 09:00:00,111.0
2017-06-27 10:00:00,169.0
2017-06-27 11:00:00,216.0
2017-06-27 12:00:00,256.0
